login,name,company,followers,following,posts_30d,topics,bio
21030,21030,,25,25,7,"[""politician""]",
21031,21031,,1,1,4,"[""tvshow""]",
21032,21032,,1,1,4,"[""company""]",
21033,21033,,84,84,10,"[""government""]",
21034,21034,,13,13,2,"[""government""]",
21035,21035,,33,33,4,"[""politician""]",
21036,21036,,23,23,11,"[""company""]",
21037,21037,,17,17,3,"[""government""]",
21038,21038,,12,12,8,"[""politician""]",
21039,21039,,4,4,7,"[""government""]",
21040,21040,,6,6,9,"[""company""]",
21041,21041,,16,16,0,"[""politician""]",
21042,21042,,2,2,2,"[""politician""]",
21043,21043,,11,11,8,"[""politician""]",
21044,21044,,6,6,1,"[""government""]",
21045,21045,,6,6,8,"[""politician""]",
21046,21046,,11,11,8,"[""politician""]",
21047,21047,,18,18,5,"[""company""]",
21048,21048,,16,16,9,"[""government""]",
21049,21049,,2,2,8,"[""politician""]",
21050,21050,,25,25,5,"[""government""]",
21051,21051,,1,1,6,"[""government""]",
21052,21052,,2,2,2,"[""company""]",
21053,21053,,10,10,8,"[""company""]",
21054,21054,,60,60,7,"[""company""]",
21055,21055,,28,28,9,"[""government""]",
21056,21056,,4,4,11,"[""politician""]",
21057,21057,,23,23,7,"[""government""]",
21058,21058,,15,15,7,"[""company""]",
21059,21059,,4,4,4,"[""politician""]",
21060,21060,,2,2,7,"[""company""]",
21061,21061,,8,8,0,"[""company""]",
21062,21062,,8,8,10,"[""company""]",
21063,21063,,1,1,10,"[""company""]",
21064,21064,,8,8,7,"[""company""]",
21065,21065,,20,20,10,"[""government""]",
21066,21066,,26,26,11,"[""politician""]",
21067,21067,,2,2,0,"[""government""]",
21068,21068,,33,33,6,"[""government""]",
21069,21069,,2,2,1,"[""tvshow""]",
21070,21070,,4,4,1,"[""company""]",
21071,21071,,1,1,5,"[""tvshow""]",
21072,21072,,10,10,2,"[""company""]",
21073,21073,,7,7,4,"[""company""]",
21074,21074,,3,3,3,"[""politician""]",
21075,21075,,5,5,4,"[""company""]",
21076,21076,,5,5,2,"[""tvshow""]",
21077,21077,,11,11,2,"[""government""]",
21078,21078,,19,19,0,"[""politician""]",
21079,21079,,29,29,1,"[""government""]",
21080,21080,,3,3,7,"[""company""]",
21081,21081,,9,9,10,"[""tvshow""]",
21082,21082,,5,5,6,"[""company""]",
21083,21083,,7,7,9,"[""politician""]",
21084,21084,,3,3,2,"[""politician""]",
21085,21085,,29,29,9,"[""government""]",
21086,21086,,8,8,4,"[""company""]",
21087,21087,,62,62,2,"[""tvshow""]",
21088,21088,,102,102,10,"[""government""]",
21089,21089,,6,6,1,"[""company""]",
21090,21090,,3,3,3,"[""tvshow""]",
21091,21091,,3,3,0,"[""company""]",
21092,21092,,3,3,2,"[""politician""]",
21093,21093,,36,36,3,"[""government""]",
21094,21094,,15,15,3,"[""government""]",
21095,21095,,1,1,2,"[""government""]",
21096,21096,,34,34,7,"[""government""]",
21097,21097,,6,6,7,"[""company""]",
21098,21098,,11,11,0,"[""government""]",
21099,21099,,1,1,1,"[""company""]",
21100,21100,,4,4,0,"[""tvshow""]",
21101,21101,,6,6,7,"[""company""]",
21102,21102,,8,8,11,"[""politician""]",
21103,21103,,28,28,2,"[""politician""]",
21104,21104,,5,5,5,"[""government""]",
21105,21105,,29,29,3,"[""company""]",
21106,21106,,15,15,9,"[""government""]",
21107,21107,,3,3,1,"[""politician""]",
21108,21108,,4,4,2,"[""government""]",
21109,21109,,2,2,6,"[""tvshow""]",
21110,21110,,35,35,1,"[""politician""]",
21111,21111,,3,3,10,"[""politician""]",
21112,21112,,1,1,5,"[""government""]",
21113,21113,,12,12,5,"[""politician""]",
21114,21114,,8,8,1,"[""company""]",
21115,21115,,4,4,7,"[""company""]",
21116,21116,,2,2,6,"[""politician""]",
21117,21117,,16,16,10,"[""politician""]",
21118,21118,,12,12,1,"[""company""]",
21119,21119,,5,5,1,"[""politician""]",
21120,21120,,417,417,6,"[""government""]",
21121,21121,,15,15,4,"[""government""]",
21122,21122,,30,30,6,"[""government""]",
21123,21123,,18,18,9,"[""politician""]",
21124,21124,,2,2,1,"[""tvshow""]",
21125,21125,,3,3,9,"[""tvshow""]",
21126,21126,,3,3,4,"[""company""]",
21127,21127,,1,1,8,"[""politician""]",
21128,21128,,6,6,2,"[""tvshow""]",
21129,21129,,18,18,4,"[""tvshow""]",
21130,21130,,5,5,0,"[""company""]",
21131,21131,,15,15,9,"[""company""]",
21132,21132,,8,8,9,"[""government""]",
21133,21133,,43,43,8,"[""politician""]",
21134,21134,,7,7,7,"[""government""]",
21135,21135,,9,9,3,"[""company""]",
21136,21136,,11,11,1,"[""company""]",
21137,21137,,3,3,0,"[""company""]",
21138,21138,,5,5,6,"[""politician""]",
21139,21139,,10,10,6,"[""company""]",
21140,21140,,17,17,10,"[""government""]",
21141,21141,,30,30,2,"[""company""]",
21142,21142,,9,9,3,"[""politician""]",
21143,21143,,9,9,9,"[""government""]",
21144,21144,,72,72,8,"[""politician""]",
21145,21145,,1,1,7,"[""government""]",
21146,21146,,13,13,2,"[""company""]",
21147,21147,,1,1,10,"[""company""]",
21148,21148,,4,4,2,"[""politician""]",
21149,21149,,11,11,3,"[""company""]",
21150,21150,,1,1,2,"[""company""]",
21151,21151,,2,2,10,"[""tvshow""]",
21152,21152,,3,3,5,"[""company""]",
21153,21153,,8,8,10,"[""politician""]",
21154,21154,,13,13,3,"[""government""]",
21155,21155,,22,22,10,"[""government""]",
21156,21156,,1,1,0,"[""company""]",
21157,21157,,30,30,7,"[""government""]",
21158,21158,,2,2,10,"[""company""]",
21159,21159,,1,1,8,"[""company""]",
21160,21160,,2,2,1,"[""politician""]",
21161,21161,,2,2,0,"[""tvshow""]",
21162,21162,,1,1,2,"[""politician""]",
21163,21163,,16,16,4,"[""government""]",
21164,21164,,9,9,4,"[""government""]",
21165,21165,,2,2,4,"[""company""]",
21166,21166,,16,16,0,"[""politician""]",
21167,21167,,9,9,3,"[""government""]",
21168,21168,,36,36,7,"[""government""]",
21169,21169,,3,3,10,"[""tvshow""]",
21170,21170,,1,1,2,"[""company""]",
21171,21171,,2,2,9,"[""company""]",
21172,21172,,33,33,11,"[""politician""]",
21173,21173,,19,19,0,"[""politician""]",
21174,21174,,8,8,4,"[""politician""]",
21175,21175,,14,14,1,"[""tvshow""]",
21176,21176,,15,15,4,"[""politician""]",
21177,21177,,4,4,5,"[""company""]",
21178,21178,,14,14,6,"[""government""]",
21179,21179,,16,16,5,"[""government""]",
21180,21180,,7,7,3,"[""tvshow""]",
21181,21181,,3,3,10,"[""company""]",
21182,21182,,11,11,9,"[""tvshow""]",
21183,21183,,16,16,6,"[""government""]",
21184,21184,,4,4,2,"[""company""]",
21185,21185,,17,17,6,"[""politician""]",
21186,21186,,13,13,3,"[""company""]",
21187,21187,,1,1,1,"[""tvshow""]",
21188,21188,,7,7,11,"[""government""]",
21189,21189,,11,11,5,"[""government""]",
21190,21190,,5,5,9,"[""tvshow""]",
21191,21191,,7,7,5,"[""politician""]",
21192,21192,,12,12,6,"[""government""]",
21193,21193,,4,4,11,"[""politician""]",
21194,21194,,30,30,8,"[""government""]",
21195,21195,,23,23,10,"[""company""]",
21196,21196,,69,69,2,"[""government""]",
21197,21197,,3,3,8,"[""politician""]",
21198,21198,,2,2,4,"[""tvshow""]",
21199,21199,,5,5,10,"[""company""]",
21200,21200,,1,1,11,"[""tvshow""]",
21201,21201,,4,4,2,"[""government""]",
21202,21202,,4,4,1,"[""company""]",
21203,21203,,8,8,9,"[""company""]",
21204,21204,,7,7,0,"[""politician""]",
21205,21205,,4,4,2,"[""politician""]",
21206,21206,,45,45,6,"[""politician""]",
21207,21207,,19,19,3,"[""tvshow""]",
21208,21208,,33,33,6,"[""government""]",
21209,21209,,7,7,0,"[""politician""]",
21210,21210,,15,15,10,"[""government""]",
21211,21211,,94,94,10,"[""government""]",
21212,21212,,76,76,11,"[""government""]",
21213,21213,,38,38,10,"[""government""]",
21214,21214,,50,50,7,"[""company""]",
21215,21215,,16,16,2,"[""company""]",
21216,21216,,3,3,3,"[""government""]",
21217,21217,,4,4,7,"[""tvshow""]",
21218,21218,,2,2,3,"[""government""]",
21219,21219,,14,14,9,"[""tvshow""]",
21220,21220,,2,2,5,"[""company""]",
21221,21221,,15,15,11,"[""government""]",
21222,21222,,20,20,3,"[""tvshow""]",
21223,21223,,2,2,9,"[""politician""]",
21224,21224,,92,92,2,"[""government""]",
21225,21225,,29,29,2,"[""tvshow""]",
21226,21226,,32,32,9,"[""politician""]",
21227,21227,,4,4,3,"[""government""]",
21228,21228,,5,5,7,"[""tvshow""]",
21229,21229,,44,44,9,"[""company""]",
21230,21230,,2,2,4,"[""government""]",
21231,21231,,143,143,2,"[""government""]",
21232,21232,,26,26,6,"[""government""]",
21233,21233,,8,8,7,"[""politician""]",
21234,21234,,1,1,11,"[""government""]",
21235,21235,,24,24,11,"[""politician""]",
21236,21236,,31,31,8,"[""tvshow""]",
21237,21237,,8,8,3,"[""tvshow""]",
21238,21238,,9,9,5,"[""government""]",
21239,21239,,7,7,5,"[""politician""]",
21240,21240,,17,17,9,"[""company""]",
21241,21241,,26,26,7,"[""government""]",
21242,21242,,31,31,11,"[""government""]",
21243,21243,,12,12,2,"[""government""]",
21244,21244,,11,11,5,"[""company""]",
21245,21245,,7,7,2,"[""company""]",
21246,21246,,2,2,4,"[""government""]",
21247,21247,,5,5,2,"[""tvshow""]",
21248,21248,,1,1,5,"[""politician""]",
21249,21249,,6,6,1,"[""government""]",
21250,21250,,2,2,11,"[""company""]",
21251,21251,,50,50,8,"[""government""]",
21252,21252,,9,9,10,"[""company""]",
21253,21253,,28,28,2,"[""government""]",
21254,21254,,155,155,5,"[""government""]",
21255,21255,,16,16,6,"[""company""]",
21256,21256,,4,4,3,"[""government""]",
21257,21257,,9,9,2,"[""company""]",
21258,21258,,2,2,9,"[""company""]",
21259,21259,,22,22,10,"[""government""]",
21260,21260,,18,18,0,"[""government""]",
21261,21261,,1,1,9,"[""company""]",
21262,21262,,2,2,11,"[""politician""]",
21263,21263,,1,1,7,"[""tvshow""]",
21264,21264,,2,2,5,"[""politician""]",
21265,21265,,3,3,1,"[""politician""]",
21266,21266,,2,2,3,"[""company""]",
21267,21267,,3,3,7,"[""company""]",
21268,21268,,1,1,0,"[""politician""]",
21269,21269,,27,27,11,"[""company""]",
21270,21270,,5,5,1,"[""government""]",
21271,21271,,6,6,9,"[""government""]",
21272,21272,,38,38,2,"[""politician""]",
21273,21273,,8,8,2,"[""company""]",
21274,21274,,59,59,7,"[""tvshow""]",
21275,21275,,7,7,11,"[""company""]",
21276,21276,,3,3,6,"[""company""]",
21277,21277,,67,67,1,"[""government""]",
21278,21278,,3,3,10,"[""company""]",
21279,21279,,3,3,10,"[""government""]",
21280,21280,,47,47,10,"[""politician""]",
21281,21281,,9,9,3,"[""tvshow""]",
21282,21282,,10,10,11,"[""government""]",
21283,21283,,2,2,3,"[""company""]",
21284,21284,,40,40,8,"[""company""]",
21285,21285,,1,1,1,"[""tvshow""]",
21286,21286,,2,2,1,"[""government""]",
21287,21287,,1,1,1,"[""company""]",
21288,21288,,1,1,5,"[""tvshow""]",
21289,21289,,7,7,3,"[""politician""]",
21290,21290,,7,7,6,"[""politician""]",
21291,21291,,10,10,10,"[""politician""]",
21292,21292,,2,2,11,"[""company""]",
21293,21293,,5,5,5,"[""government""]",
21294,21294,,7,7,10,"[""company""]",
21295,21295,,1,1,4,"[""company""]",
21296,21296,,2,2,10,"[""politician""]",
21297,21297,,10,10,7,"[""tvshow""]",
21298,21298,,4,4,5,"[""government""]",
21299,21299,,4,4,4,"[""company""]",
21300,21300,,2,2,10,"[""government""]",
21301,21301,,19,19,0,"[""tvshow""]",
21302,21302,,7,7,11,"[""politician""]",
21303,21303,,3,3,10,"[""government""]",
21304,21304,,1,1,2,"[""company""]",
21305,21305,,9,9,7,"[""government""]",
21306,21306,,6,6,9,"[""government""]",
21307,21307,,27,27,10,"[""politician""]",
21308,21308,,5,5,3,"[""government""]",
21309,21309,,12,12,2,"[""company""]",
21310,21310,,13,13,9,"[""government""]",
21311,21311,,12,12,6,"[""government""]",
21312,21312,,1,1,8,"[""company""]",
21313,21313,,2,2,2,"[""tvshow""]",
21314,21314,,15,15,7,"[""government""]",
21315,21315,,77,77,10,"[""government""]",
21316,21316,,2,2,10,"[""company""]",
21317,21317,,14,14,5,"[""company""]",
21318,21318,,2,2,9,"[""government""]",
21319,21319,,13,13,7,"[""politician""]",
21320,21320,,5,5,2,"[""company""]",
21321,21321,,4,4,1,"[""government""]",
21322,21322,,3,3,3,"[""politician""]",
21323,21323,,77,77,0,"[""government""]",
21324,21324,,62,62,7,"[""tvshow""]",
21325,21325,,104,104,0,"[""politician""]",
21326,21326,,2,2,6,"[""government""]",
21327,21327,,9,9,5,"[""government""]",
21328,21328,,32,32,4,"[""government""]",
21329,21329,,13,13,9,"[""company""]",
21330,21330,,3,3,4,"[""government""]",
21331,21331,,2,2,6,"[""tvshow""]",
21332,21332,,4,4,10,"[""politician""]",
21333,21333,,4,4,9,"[""tvshow""]",
21334,21334,,26,26,0,"[""company""]",
21335,21335,,26,26,5,"[""tvshow""]",
21336,21336,,4,4,2,"[""company""]",
21337,21337,,13,13,7,"[""company""]",
21338,21338,,57,57,8,"[""government""]",
21339,21339,,69,69,8,"[""government""]",
21340,21340,,2,2,11,"[""company""]",
21341,21341,,10,10,6,"[""government""]",
21342,21342,,1,1,7,"[""company""]",
21343,21343,,6,6,0,"[""politician""]",
21344,21344,,51,51,4,"[""government""]",
21345,21345,,3,3,9,"[""politician""]",
21346,21346,,9,9,0,"[""company""]",
21347,21347,,8,8,0,"[""company""]",
21348,21348,,5,5,2,"[""politician""]",
21349,21349,,29,29,11,"[""politician""]",
21350,21350,,2,2,2,"[""company""]",
21351,21351,,45,45,0,"[""government""]",
21352,21352,,2,2,0,"[""politician""]",
21353,21353,,7,7,0,"[""politician""]",
21354,21354,,17,17,1,"[""government""]",
21355,21355,,20,20,0,"[""government""]",
21356,21356,,13,13,10,"[""company""]",
21357,21357,,6,6,1,"[""tvshow""]",
21358,21358,,2,2,3,"[""company""]",
21359,21359,,2,2,10,"[""government""]",
21360,21360,,4,4,9,"[""company""]",
21361,21361,,7,7,2,"[""politician""]",
21362,21362,,3,3,6,"[""government""]",
21363,21363,,2,2,3,"[""tvshow""]",
21364,21364,,1,1,3,"[""tvshow""]",
21365,21365,,17,17,0,"[""tvshow""]",
21366,21366,,19,19,0,"[""tvshow""]",
21367,21367,,20,20,9,"[""government""]",
21368,21368,,1,1,10,"[""politician""]",
21369,21369,,1,1,9,"[""company""]",
21370,21370,,1,1,7,"[""government""]",
21371,21371,,29,29,0,"[""government""]",
21372,21372,,2,2,11,"[""company""]",
21373,21373,,8,8,9,"[""politician""]",
21374,21374,,12,12,4,"[""government""]",
21375,21375,,78,78,8,"[""government""]",
21376,21376,,1,1,4,"[""politician""]",
21377,21377,,4,4,2,"[""company""]",
21378,21378,,1,1,10,"[""tvshow""]",
21379,21379,,2,2,7,"[""company""]",
21380,21380,,3,3,3,"[""company""]",
21381,21381,,5,5,11,"[""government""]",
21382,21382,,2,2,0,"[""tvshow""]",
21383,21383,,2,2,1,"[""company""]",
21384,21384,,23,23,5,"[""government""]",
21385,21385,,30,30,7,"[""government""]",
21386,21386,,1,1,8,"[""tvshow""]",
21387,21387,,1,1,3,"[""government""]",
21388,21388,,8,8,10,"[""politician""]",
21389,21389,,24,24,6,"[""government""]",
21390,21390,,2,2,11,"[""tvshow""]",
21391,21391,,1,1,10,"[""company""]",
21392,21392,,5,5,3,"[""politician""]",
21393,21393,,1,1,8,"[""government""]",
21394,21394,,21,21,9,"[""company""]",
21395,21395,,10,10,7,"[""tvshow""]",
21396,21396,,4,4,3,"[""politician""]",
21397,21397,,6,6,0,"[""tvshow""]",
21398,21398,,27,27,0,"[""government""]",
21399,21399,,22,22,5,"[""tvshow""]",
21400,21400,,3,3,11,"[""tvshow""]",
21401,21401,,2,2,2,"[""company""]",
21402,21402,,4,4,10,"[""politician""]",
21403,21403,,7,7,5,"[""company""]",
21404,21404,,5,5,6,"[""politician""]",
21405,21405,,4,4,10,"[""tvshow""]",
21406,21406,,1,1,2,"[""government""]",
21407,21407,,14,14,3,"[""company""]",
21408,21408,,14,14,4,"[""government""]",
21409,21409,,22,22,8,"[""government""]",
21410,21410,,1,1,10,"[""company""]",
21411,21411,,3,3,0,"[""company""]",
21412,21412,,6,6,10,"[""government""]",
21413,21413,,2,2,5,"[""company""]",
21414,21414,,2,2,2,"[""politician""]",
21415,21415,,5,5,4,"[""government""]",
21416,21416,,13,13,9,"[""company""]",
21417,21417,,16,16,11,"[""politician""]",
21418,21418,,7,7,11,"[""company""]",
21419,21419,,22,22,0,"[""politician""]",
21420,21420,,2,2,5,"[""government""]",
21421,21421,,3,3,0,"[""tvshow""]",
21422,21422,,9,9,6,"[""government""]",
21423,21423,,30,30,6,"[""government""]",
21424,21424,,4,4,8,"[""company""]",
21425,21425,,1,1,4,"[""tvshow""]",
21426,21426,,7,7,3,"[""tvshow""]",
21427,21427,,7,7,10,"[""government""]",
21428,21428,,6,6,1,"[""politician""]",
21429,21429,,6,6,9,"[""politician""]",
21430,21430,,12,12,9,"[""government""]",
21431,21431,,5,5,11,"[""government""]",
21432,21432,,2,2,2,"[""tvshow""]",
21433,21433,,3,3,2,"[""tvshow""]",
21434,21434,,9,9,10,"[""politician""]",
21435,21435,,4,4,8,"[""company""]",
21436,21436,,12,12,8,"[""government""]",
21437,21437,,1,1,1,"[""tvshow""]",
21438,21438,,73,73,4,"[""politician""]",
21439,21439,,11,11,10,"[""government""]",
21440,21440,,9,9,7,"[""company""]",
21441,21441,,1,1,8,"[""politician""]",
21442,21442,,10,10,10,"[""government""]",
21443,21443,,21,21,4,"[""government""]",
21444,21444,,5,5,11,"[""company""]",
21445,21445,,9,9,6,"[""politician""]",
21446,21446,,21,21,8,"[""politician""]",
21447,21447,,2,2,6,"[""politician""]",
21448,21448,,2,2,10,"[""politician""]",
21449,21449,,4,4,10,"[""politician""]",
21450,21450,,33,33,9,"[""government""]",
21451,21451,,1,1,11,"[""company""]",
21452,21452,,1,1,1,"[""company""]",
21453,21453,,1,1,6,"[""government""]",
21454,21454,,10,10,6,"[""politician""]",
21455,21455,,4,4,8,"[""government""]",
21456,21456,,2,2,9,"[""government""]",
21457,21457,,18,18,6,"[""government""]",
21458,21458,,17,17,4,"[""company""]",
21459,21459,,3,3,6,"[""company""]",
21460,21460,,15,15,5,"[""politician""]",
21461,21461,,1,1,2,"[""government""]",
21462,21462,,25,25,7,"[""government""]",
21463,21463,,3,3,4,"[""politician""]",
21464,21464,,8,8,8,"[""government""]",
21465,21465,,4,4,0,"[""politician""]",
21466,21466,,9,9,6,"[""politician""]",
21467,21467,,10,10,8,"[""politician""]",
21468,21468,,13,13,2,"[""government""]",
21469,21469,,1,1,1,"[""company""]",
21470,21470,,17,17,5,"[""tvshow""]",
21471,21471,,1,1,2,"[""company""]",
21472,21472,,4,4,10,"[""government""]",
21473,21473,,40,40,11,"[""government""]",
21474,21474,,2,2,7,"[""government""]",
21475,21475,,50,50,3,"[""government""]",
21476,21476,,2,2,1,"[""government""]",
21477,21477,,9,9,8,"[""tvshow""]",
21478,21478,,2,2,1,"[""politician""]",
21479,21479,,1,1,1,"[""tvshow""]",
21480,21480,,2,2,0,"[""company""]",
21481,21481,,4,4,8,"[""government""]",
21482,21482,,7,7,1,"[""government""]",
21483,21483,,1,1,6,"[""tvshow""]",
21484,21484,,3,3,0,"[""government""]",
21485,21485,,2,2,1,"[""company""]",
21486,21486,,14,14,8,"[""government""]",
21487,21487,,23,23,11,"[""government""]",
21488,21488,,8,8,1,"[""government""]",
21489,21489,,83,83,11,"[""tvshow""]",
21490,21490,,7,7,3,"[""politician""]",
21491,21491,,224,224,1,"[""politician""]",
21492,21492,,26,26,4,"[""politician""]",
21493,21493,,2,2,3,"[""government""]",
21494,21494,,1,1,9,"[""company""]",
21495,21495,,9,9,10,"[""politician""]",
21496,21496,,123,123,5,"[""government""]",
21497,21497,,51,51,3,"[""politician""]",
21498,21498,,32,32,0,"[""politician""]",
21499,21499,,1,1,9,"[""company""]",
21500,21500,,12,12,8,"[""politician""]",
21501,21501,,2,2,9,"[""company""]",
21502,21502,,2,2,2,"[""company""]",
21503,21503,,5,5,0,"[""politician""]",
21504,21504,,11,11,2,"[""politician""]",
21505,21505,,12,12,0,"[""company""]",
21506,21506,,6,6,6,"[""government""]",
21507,21507,,1,1,6,"[""company""]",
21508,21508,,3,3,11,"[""government""]",
21509,21509,,17,17,11,"[""government""]",
21510,21510,,31,31,8,"[""politician""]",
21511,21511,,3,3,6,"[""company""]",
21512,21512,,66,66,1,"[""government""]",
21513,21513,,16,16,3,"[""tvshow""]",
21514,21514,,4,4,3,"[""tvshow""]",
21515,21515,,2,2,7,"[""government""]",
21516,21516,,1,1,7,"[""government""]",
21517,21517,,17,17,2,"[""politician""]",
21518,21518,,6,6,8,"[""politician""]",
21519,21519,,40,40,0,"[""company""]",
21520,21520,,1,1,7,"[""tvshow""]",
21521,21521,,2,2,8,"[""politician""]",
21522,21522,,7,7,1,"[""government""]",
21523,21523,,21,21,2,"[""politician""]",
21524,21524,,9,9,2,"[""government""]",
21525,21525,,14,14,3,"[""tvshow""]",
21526,21526,,1,1,8,"[""politician""]",
21527,21527,,20,20,9,"[""government""]",
21528,21528,,1,1,0,"[""politician""]",
21529,21529,,7,7,10,"[""tvshow""]",
21530,21530,,5,5,1,"[""government""]",
21531,21531,,1,1,3,"[""politician""]",
21532,21532,,4,4,7,"[""tvshow""]",
21533,21533,,36,36,7,"[""government""]",
21534,21534,,2,2,9,"[""politician""]",
21535,21535,,1,1,7,"[""politician""]",
21536,21536,,42,42,9,"[""government""]",
21537,21537,,1,1,10,"[""company""]",
21538,21538,,26,26,4,"[""politician""]",
21539,21539,,2,2,10,"[""company""]",
21540,21540,,7,7,2,"[""politician""]",
21541,21541,,4,4,8,"[""politician""]",
21542,21542,,29,29,3,"[""politician""]",
21543,21543,,9,9,6,"[""government""]",
21544,21544,,19,19,0,"[""politician""]",
21545,21545,,26,26,7,"[""government""]",
21546,21546,,10,10,6,"[""politician""]",
21547,21547,,3,3,1,"[""government""]",
21548,21548,,6,6,7,"[""government""]",
21549,21549,,23,23,1,"[""tvshow""]",
21550,21550,,21,21,3,"[""tvshow""]",
21551,21551,,11,11,1,"[""company""]",
21552,21552,,5,5,3,"[""government""]",
21553,21553,,3,3,8,"[""company""]",
